Nombre_Cliente,ID_Asociado,Saldo_Cuenta,Score_DICOM_Simulado,Oferta_Comercial_Asignada,Dias_Desde_Ultima_Clave
Usuario 8105,9498X,8859137,506,Cuenta Corriente Premium,63
Usuario 8106,3477X,5910763,316,Cuenta Corriente Premium,159
Usuario 8107,4210X,2678971,737,Cuenta Corriente Premium,234
Usuario 8108,6898X,1426745,649,Cuenta Corriente Premium,342
Usuario 8109,7378X,5879242,549,Cuenta Corriente Premium,247
Usuario 8110,5425X,2908471,860,Cuenta Corriente Premium,305
Usuario 8111,1982X,12230929,540,Cuenta Corriente Premium,190
Usuario 8112,2884X,6724855,780,Cuenta Corriente Premium,222
Usuario 8113,7067X,5192454,727,Cuenta Corriente Premium,332
Usuario 8114,5245X,11574579,843,Cuenta Corriente Premium,250
Usuario 8115,9383X,521912,380,Cuenta Corriente Premium,284
Usuario 8116,9224X,9166806,491,Cuenta Corriente Premium,185
Usuario 8117,7688X,1416694,678,Cuenta Corriente Premium,272
Usuario 8118,3462X,12356015,684,Cuenta Corriente Premium,291
Usuario 8119,3144X,12760429,485,Cuenta Corriente Premium,165
Usuario 8120,9995X,9466083,527,Cuenta Corriente Premium,363
Usuario 8121,5271X,3163407,733,Cuenta Corriente Premium,398
Usuario 8122,5367X,7619477,632,Cuenta Corriente Premium,18
Usuario 8123,5875X,11594866,445,Cuenta Corriente Premium,20
Usuario 8124,9316X,8058789,818,Cuenta Corriente Premium,318
Usuario 8125,7192X,9340083,473,Cuenta Corriente Premium,330
Usuario 8126,8759X,13234637,636,Cuenta Corriente Premium,77
Usuario 8127,6073X,7169882,832,Cuenta Corriente Premium,398
Usuario 8128,1194X,14738009,874,Cuenta Corriente Premium,57
Usuario 8129,1077X,434867,533,Cuenta Corriente Premium,392
Usuario 8130,4616X,4547378,300,Cuenta Corriente Premium,354
Usuario 8131,3898X,13946837,592,Cuenta Corriente Premium,50
Usuario 8132,7156X,13888513,744,Cuenta Corriente Premium,371
Usuario 8133,7066X,7079045,689,Cuenta Corriente Premium,130
Usuario 8134,2323X,13824853,420,Cuenta Corriente Premium,232
Usuario 8135,4725X,635682,362,Cuenta Corriente Premium,254
Usuario 8136,7079X,10391263,830,Cuenta Corriente Premium,100
Usuario 8137,9949X,14427677,851,Cuenta Corriente Premium,262
Usuario 8138,4261X,14891791,340,Cuenta Corriente Premium,268
Usuario 8139,5207X,5836822,891,Cuenta Corriente Premium,121
Usuario 8140,5105X,3280452,621,Cuenta Corriente Premium,118
Usuario 8141,4632X,9641509,894,Cuenta Corriente Premium,125
Usuario 8142,6708X,14682347,674,Cuenta Corriente Premium,373
Usuario 8143,8986X,1740998,829,Cuenta Corriente Premium,206
Usuario 8144,4238X,9931994,642,Cuenta Corriente Premium,307
Usuario 8145,3498X,12661852,870,Cuenta Corriente Premium,164
Usuario 8146,8902X,7087000,371,Cuenta Corriente Premium,134
Usuario 8147,7341X,10792609,310,Cuenta Corriente Premium,29
Usuario 8148,6945X,13819641,862,Cuenta Corriente Premium,304
Usuario 8149,8670X,11531367,798,Cuenta Corriente Premium,369
Usuario 8150,6371X,5879205,511,Cuenta Corriente Premium,29
Usuario 8151,4353X,10697286,704,Cuenta Corriente Premium,234
Usuario 8152,7924X,8114734,490,Cuenta Corriente Premium,6
Usuario 8153,5989X,11114610,497,Cuenta Corriente Premium,167
Usuario 8154,5644X,1991884,488,Cuenta Corriente Premium,59
Usuario 8155,3452X,1616317,596,Cuenta Corriente Premium,249
Usuario 8156,2872X,2721195,461,Cuenta Corriente Premium,267
Usuario 8157,9706X,113311,771,Cuenta Corriente Premium,155
Usuario 8158,7494X,7659180,873,Cuenta Corriente Premium,186
Usuario 8159,9218X,14803552,781,Cuenta Corriente Premium,389
Usuario 8160,1224X,5376538,626,Cuenta Corriente Premium,206
Usuario 8161,2685X,9482894,784,Cuenta Corriente Premium,339
Usuario 8162,7438X,12711221,864,Cuenta Corriente Premium,103
Usuario 8163,6116X,10421450,720,Cuenta Corriente Premium,372
Usuario 8164,1737X,13760951,882,Cuenta Corriente Premium,368
Usuario 8165,7270X,12771325,838,Cuenta Corriente Premium,7
Usuario 8166,3451X,11768620,780,Cuenta Corriente Premium,169
Usuario 8167,4250X,1946968,670,Cuenta Corriente Premium,376
Usuario 8168,1957X,10714136,554,Cuenta Corriente Premium,94
Usuario 8169,9651X,7969639,766,Cuenta Corriente Premium,27
Usuario 8170,4154X,2442626,487,Cuenta Corriente Premium,174
Usuario 8171,7135X,4515323,899,Cuenta Corriente Premium,314
Usuario 8172,5690X,10944790,720,Cuenta Corriente Premium,259
Usuario 8173,8416X,2045627,316,Cuenta Corriente Premium,87
Usuario 8174,1233X,12077928,618,Cuenta Corriente Premium,310
Usuario 8175,7506X,4094781,466,Cuenta Corriente Premium,97
Usuario 8176,6393X,12219958,323,Cuenta Corriente Premium,69
Usuario 8177,5397X,13825494,456,Cuenta Corriente Premium,99
Usuario 8178,1214X,8421779,770,Cuenta Corriente Premium,185
Usuario 8179,7936X,5429224,666,Cuenta Corriente Premium,20
Usuario 8180,9696X,4446852,498,Cuenta Corriente Premium,370
Usuario 8181,4884X,10968765,445,Cuenta Corriente Premium,16
Usuario 8182,8243X,5687242,583,Cuenta Corriente Premium,398
Usuario 8183,4938X,13538317,762,Cuenta Corriente Premium,105
Usuario 8184,3958X,8334990,703,Cuenta Corriente Premium,233
Usuario 8185,2389X,10007945,411,Cuenta Corriente Premium,277
Usuario 8186,9672X,1537847,770,Cuenta Corriente Premium,149
Usuario 8187,2959X,9514096,674,Cuenta Corriente Premium,159
Usuario 8188,7406X,7902214,833,Cuenta Corriente Premium,145
Usuario 8189,4636X,3035808,667,Cuenta Corriente Premium,231
Usuario 8190,2468X,5095906,837,Cuenta Corriente Premium,327
Usuario 8191,1529X,8108253,636,Cuenta Corriente Premium,252
Usuario 8192,4372X,11156273,879,Cuenta Corriente Premium,173
Usuario 8193,8044X,3603584,301,Cuenta Corriente Premium,240
Usuario 8194,3598X,6532512,690,Cuenta Corriente Premium,371
Usuario 8195,2609X,2281292,328,Cuenta Corriente Premium,282
Usuario 8196,8882X,685402,689,Cuenta Corriente Premium,118
Usuario 8197,1358X,2938711,632,Cuenta Corriente Premium,141
Usuario 8198,7492X,9300203,785,Cuenta Corriente Premium,90
Usuario 8199,5615X,1332049,367,Cuenta Corriente Premium,178
Usuario 8200,1975X,14226375,564,Cuenta Corriente Premium,206
Usuario 8201,2708X,4780947,470,Cuenta Corriente Premium,214
Usuario 8202,5789X,2288021,557,Cuenta Corriente Premium,70
Usuario 8203,4122X,5421036,551,Cuenta Corriente Premium,160
Usuario 8204,1704X,14090647,814,Cuenta Corriente Premium,286
Usuario 8205,2942X,14495268,481,Cuenta Corriente Premium,147
Usuario 8206,5582X,11376616,358,Cuenta Corriente Premium,161
Usuario 8207,1230X,11972265,321,Cuenta Corriente Premium,356
Usuario 8208,9165X,4617164,406,Cuenta Corriente Premium,176
Usuario 8209,6589X,8215176,808,Cuenta Corriente Premium,335
Usuario 8210,5365X,4973222,601,Cuenta Corriente Premium,393
Usuario 8211,6358X,2942134,691,Cuenta Corriente Premium,185
Usuario 8212,6974X,5747035,469,Cuenta Corriente Premium,124
Usuario 8213,4036X,9038297,354,Cuenta Corriente Premium,347
Usuario 8214,8814X,6308783,869,Cuenta Corriente Premium,332
Usuario 8215,7403X,2697110,367,Cuenta Corriente Premium,322
Usuario 8216,9312X,14768395,835,Cuenta Corriente Premium,37
Usuario 8217,5198X,2117760,689,Cuenta Corriente Premium,268
Usuario 8218,1510X,9949404,380,Cuenta Corriente Premium,124
Usuario 8219,8029X,9791277,720,Cuenta Corriente Premium,183
Usuario 8220,9475X,3328270,882,Cuenta Corriente Premium,48
Usuario 8221,6524X,1624405,677,Cuenta Corriente Premium,125
Usuario 8222,4890X,2725794,483,Cuenta Corriente Premium,374
Usuario 8223,3590X,1135955,753,Cuenta Corriente Premium,363
Usuario 8224,3818X,776885,443,Cuenta Corriente Premium,358
Usuario 8225,1759X,9323754,633,Cuenta Corriente Premium,170
Usuario 8226,2072X,4139282,568,Cuenta Corriente Premium,118
Usuario 8227,6998X,1949577,843,Cuenta Corriente Premium,177
Usuario 8228,1248X,8553004,760,Cuenta Corriente Premium,330
Usuario 8229,2696X,12442816,817,Cuenta Corriente Premium,178
Usuario 8230,6376X,12333349,538,Cuenta Corriente Premium,141
Usuario 8231,8315X,6543481,677,Cuenta Corriente Premium,368
Usuario 8232,6800X,3030543,340,Cuenta Corriente Premium,169
Usuario 8233,6133X,713059,340,Cuenta Corriente Premium,50
Usuario 8234,3719X,10745963,849,Cuenta Corriente Premium,166
Usuario 8235,2938X,10666353,356,Cuenta Corriente Premium,281
Usuario 8236,7893X,923749,461,Cuenta Corriente Premium,330
Usuario 8237,1212X,14206263,759,Cuenta Corriente Premium,258
Usuario 8238,2420X,2115567,690,Cuenta Corriente Premium,308
Usuario 8239,5641X,7383217,653,Cuenta Corriente Premium,389
Usuario 8240,5441X,1987155,714,Cuenta Corriente Premium,346
Usuario 8241,1432X,1623838,890,Cuenta Corriente Premium,1
Usuario 8242,2413X,9128814,513,Cuenta Corriente Premium,1
Usuario 8243,5134X,14055341,545,Cuenta Corriente Premium,133
Usuario 8244,9248X,12746188,535,Cuenta Corriente Premium,283
Usuario 8245,5751X,337348,392,Cuenta Corriente Premium,156
Usuario 8246,7912X,9936312,486,Cuenta Corriente Premium,210
Usuario 8247,8156X,8902115,354,Cuenta Corriente Premium,75
Usuario 8248,7757X,10227108,818,Cuenta Corriente Premium,14
Usuario 8249,9145X,3592716,330,Cuenta Corriente Premium,162
Usuario 8250,2130X,6632961,630,Cuenta Corriente Premium,122
Usuario 8251,5367X,9094239,383,Cuenta Corriente Premium,306
Usuario 8252,2816X,11431384,874,Cuenta Corriente Premium,27
Usuario 8253,3790X,8250123,495,Cuenta Corriente Premium,252
Usuario 8254,4209X,8991619,363,Cuenta Corriente Premium,219
Usuario 8255,6865X,4614756,577,Cuenta Corriente Premium,70
Usuario 8256,5765X,14152088,717,Cuenta Corriente Premium,149
Usuario 8257,9642X,830856,719,Cuenta Corriente Premium,120
Usuario 8258,6282X,785263,473,Cuenta Corriente Premium,248
Usuario 8259,7302X,9932403,412,Cuenta Corriente Premium,296
Usuario 8260,7973X,4218279,557,Cuenta Corriente Premium,384
Usuario 8261,9436X,1978889,641,Cuenta Corriente Premium,218
Usuario 8262,4187X,10295265,481,Cuenta Corriente Premium,388
Usuario 8263,7929X,4874196,799,Cuenta Corriente Premium,90
Usuario 8264,9433X,13827191,674,Cuenta Corriente Premium,192
Usuario 8265,8382X,14079165,484,Cuenta Corriente Premium,215
Usuario 8266,4210X,14437972,809,Cuenta Corriente Premium,124
Usuario 8267,8530X,6044816,339,Cuenta Corriente Premium,327
Usuario 8268,3960X,13725538,639,Cuenta Corriente Premium,316
Usuario 8269,9749X,3052449,444,Cuenta Corriente Premium,292
Usuario 8270,8902X,12301967,308,Cuenta Corriente Premium,360
Usuario 8271,5688X,976951,796,Cuenta Corriente Premium,33
Usuario 8272,2028X,8567141,354,Cuenta Corriente Premium,335
Usuario 8273,5460X,4508234,381,Cuenta Corriente Premium,84
Usuario 8274,9439X,5442826,695,Cuenta Corriente Premium,334
Usuario 8275,2337X,1738318,881,Cuenta Corriente Premium,23
Usuario 8276,9113X,1927194,525,Cuenta Corriente Premium,297
Usuario 8277,6324X,10784185,738,Cuenta Corriente Premium,154
Usuario 8278,2416X,12405493,802,Cuenta Corriente Premium,339
Usuario 8279,2398X,10125417,421,Cuenta Corriente Premium,130
Usuario 8280,6529X,13500014,487,Cuenta Corriente Premium,28
Usuario 8281,2490X,13436940,780,Cuenta Corriente Premium,183
Usuario 8282,2872X,1443722,373,Cuenta Corriente Premium,98
Usuario 8283,1831X,4530665,379,Cuenta Corriente Premium,342
Usuario 8284,3290X,1700353,646,Cuenta Corriente Premium,365
Usuario 8285,8522X,7476586,488,Cuenta Corriente Premium,233
Usuario 8286,3997X,1069181,533,Cuenta Corriente Premium,365
Usuario 8287,1407X,5071189,395,Cuenta Corriente Premium,330
Usuario 8288,6547X,524012,357,Cuenta Corriente Premium,348
Usuario 8289,5024X,2383300,567,Cuenta Corriente Premium,125
Usuario 8290,6029X,13137630,478,Cuenta Corriente Premium,118
Usuario 8291,2183X,359345,831,Cuenta Corriente Premium,45
Usuario 8292,8588X,1791912,512,Cuenta Corriente Premium,29
Usuario 8293,4550X,513244,760,Cuenta Corriente Premium,333
Usuario 8294,2475X,3078620,608,Cuenta Corriente Premium,273
Usuario 8295,9930X,1390624,586,Cuenta Corriente Premium,367
Usuario 8296,8954X,10909246,731,Cuenta Corriente Premium,85
Usuario 8297,7227X,1676640,402,Cuenta Corriente Premium,300
Usuario 8298,8012X,4334909,390,Cuenta Corriente Premium,265
Usuario 8299,1973X,12995113,789,Cuenta Corriente Premium,365
Usuario 8300,9917X,12251276,445,Cuenta Corriente Premium,59
Usuario 8301,5071X,14784847,676,Cuenta Corriente Premium,94
Usuario 8302,2949X,2574800,338,Cuenta Corriente Premium,279
Usuario 8303,5549X,1465622,726,Cuenta Corriente Premium,131
Usuario 8304,8589X,3923576,701,Cuenta Corriente Premium,179
Usuario 8305,2821X,160356,694,Cuenta Corriente Premium,396
Usuario 8306,3133X,10316442,753,Cuenta Corriente Premium,158
Usuario 8307,7081X,9690331,686,Cuenta Corriente Premium,333
Usuario 8308,2919X,6597259,531,Cuenta Corriente Premium,241
Usuario 8309,4049X,9890631,348,Cuenta Corriente Premium,61
Usuario 8310,3762X,13272218,317,Cuenta Corriente Premium,342
Usuario 8311,6228X,2003626,837,Cuenta Corriente Premium,321
Usuario 8312,1929X,14808646,490,Cuenta Corriente Premium,356
Usuario 8313,7235X,12304657,603,Cuenta Corriente Premium,63
Usuario 8314,3818X,1794805,651,Cuenta Corriente Premium,180
Usuario 8315,3542X,11499357,619,Cuenta Corriente Premium,103
Usuario 8316,7832X,6379786,574,Cuenta Corriente Premium,333
Usuario 8317,6931X,3166759,634,Cuenta Corriente Premium,368
Usuario 8318,7274X,11049062,870,Cuenta Corriente Premium,206
Usuario 8319,3954X,14850109,530,Cuenta Corriente Premium,126
Usuario 8320,3834X,13120293,665,Cuenta Corriente Premium,173
Usuario 8321,3002X,6016177,530,Cuenta Corriente Premium,282
Usuario 8322,9004X,5552129,541,Cuenta Corriente Premium,10
Usuario 8323,2260X,7369476,681,Cuenta Corriente Premium,132
Usuario 8324,6690X,12436585,576,Cuenta Corriente Premium,262
Usuario 8325,7942X,1978141,556,Cuenta Corriente Premium,16
Usuario 8326,4389X,14509873,338,Cuenta Corriente Premium,55
Usuario 8327,9416X,2391872,753,Cuenta Corriente Premium,334
Usuario 8328,1091X,683529,627,Cuenta Corriente Premium,389
Usuario 8329,2156X,4147919,859,Cuenta Corriente Premium,321
Usuario 8330,6248X,12032245,505,Cuenta Corriente Premium,260
Usuario 8331,7972X,9827800,506,Cuenta Corriente Premium,292
Usuario 8332,8658X,12656618,380,Cuenta Corriente Premium,226
Usuario 8333,3570X,4102959,795,Cuenta Corriente Premium,189
Usuario 8334,6126X,9450418,625,Cuenta Corriente Premium,379
Usuario 8335,4914X,5738482,468,Cuenta Corriente Premium,146
Usuario 8336,9580X,14743755,302,Cuenta Corriente Premium,66
Usuario 8337,4033X,12345899,440,Cuenta Corriente Premium,38
Usuario 8338,1777X,8703089,384,Cuenta Corriente Premium,383
Usuario 8339,9261X,5277917,462,Cuenta Corriente Premium,41
Usuario 8340,8326X,5163928,707,Cuenta Corriente Premium,168
Usuario 8341,7919X,602435,557,Cuenta Corriente Premium,126
Usuario 8342,3987X,5127799,893,Cuenta Corriente Premium,386
Usuario 8343,8418X,88776,749,Cuenta Corriente Premium,260
Usuario 8344,7492X,11594770,749,Cuenta Corriente Premium,388
Usuario 8345,7072X,13364441,381,Cuenta Corriente Premium,138
Usuario 8346,7549X,4478694,824,Cuenta Corriente Premium,14
Usuario 8347,3425X,1358246,338,Cuenta Corriente Premium,233
Usuario 8348,1805X,2443875,379,Cuenta Corriente Premium,123
Usuario 8349,8949X,4449614,737,Cuenta Corriente Premium,81
Usuario 8350,6353X,3615786,452,Cuenta Corriente Premium,200
Usuario 8351,1591X,3428752,860,Cuenta Corriente Premium,365
Usuario 8352,1340X,10719053,751,Cuenta Corriente Premium,185
Usuario 8353,6876X,1069531,389,Cuenta Corriente Premium,380
Usuario 8354,8580X,7499706,489,Cuenta Corriente Premium,230
Usuario 8355,3717X,13601684,317,Cuenta Corriente Premium,289
Usuario 8356,1602X,8975517,520,Cuenta Corriente Premium,182
Usuario 8357,3235X,1526927,711,Cuenta Corriente Premium,336
Usuario 8358,1538X,3348837,571,Cuenta Corriente Premium,105
Usuario 8359,7880X,666190,302,Cuenta Corriente Premium,328
Usuario 8360,8349X,6696144,762,Cuenta Corriente Premium,379
Usuario 8361,7279X,6254824,715,Cuenta Corriente Premium,383
Usuario 8362,6532X,12296123,687,Cuenta Corriente Premium,289
Usuario 8363,8025X,12262375,472,Cuenta Corriente Premium,215
Usuario 8364,3603X,13964272,715,Cuenta Corriente Premium,337
Usuario 8365,5380X,10851104,497,Cuenta Corriente Premium,347
Usuario 8366,4994X,12863642,772,Cuenta Corriente Premium,171
Usuario 8367,8836X,3641261,448,Cuenta Corriente Premium,8
Usuario 8368,1872X,6483702,535,Cuenta Corriente Premium,299
Usuario 8369,1299X,7443033,311,Cuenta Corriente Premium,203
Usuario 8370,6226X,7735226,810,Cuenta Corriente Premium,250
Usuario 8371,8516X,5466491,335,Cuenta Corriente Premium,82
Usuario 8372,2675X,12792124,889,Cuenta Corriente Premium,39
Usuario 8373,6236X,5050533,569,Cuenta Corriente Premium,377
Usuario 8374,8275X,2538771,337,Cuenta Corriente Premium,144
Usuario 8375,6555X,9002392,612,Cuenta Corriente Premium,47
Usuario 8376,6915X,14878176,368,Cuenta Corriente Premium,368
Usuario 8377,3598X,665890,360,Cuenta Corriente Premium,229
Usuario 8378,2482X,1703541,730,Cuenta Corriente Premium,2
Usuario 8379,1792X,11082816,443,Cuenta Corriente Premium,283
Usuario 8380,2218X,6471804,310,Cuenta Corriente Premium,390
Usuario 8381,4419X,13505428,431,Cuenta Corriente Premium,4
Usuario 8382,1283X,3222586,870,Cuenta Corriente Premium,229
Usuario 8383,1903X,13929892,642,Cuenta Corriente Premium,346
Usuario 8384,2526X,13539960,833,Cuenta Corriente Premium,120
Usuario 8385,1570X,1197135,438,Cuenta Corriente Premium,23
Usuario 8386,9454X,6500931,712,Cuenta Corriente Premium,146
Usuario 8387,5997X,8887177,390,Cuenta Corriente Premium,284
Usuario 8388,6369X,2622735,726,Cuenta Corriente Premium,340
Usuario 8389,9217X,10303586,562,Cuenta Corriente Premium,400
Usuario 8390,1280X,6655173,623,Cuenta Corriente Premium,364
Usuario 8391,8250X,14149481,334,Cuenta Corriente Premium,155
Usuario 8392,8995X,2370741,699,Cuenta Corriente Premium,87
Usuario 8393,6705X,10446210,566,Cuenta Corriente Premium,203
Usuario 8394,5445X,5064471,442,Cuenta Corriente Premium,96
Usuario 8395,7565X,14982247,305,Cuenta Corriente Premium,371
Usuario 8396,4899X,6842420,673,Cuenta Corriente Premium,269
Usuario 8397,9660X,13134765,618,Cuenta Corriente Premium,191
Usuario 8398,2901X,8551436,514,Cuenta Corriente Premium,185
Usuario 8399,7417X,4896192,515,Cuenta Corriente Premium,73
Usuario 8400,9207X,8858741,792,Cuenta Corriente Premium,312
Usuario 8401,7940X,7365710,412,Cuenta Corriente Premium,295
Usuario 8402,2991X,2320395,699,Cuenta Corriente Premium,325
Usuario 8403,9938X,8600693,371,Cuenta Corriente Premium,8
Usuario 8404,5766X,10067851,495,Cuenta Corriente Premium,335
Usuario 8405,2495X,6566434,319,Cuenta Corriente Premium,93
Usuario 8406,3220X,8117050,816,Cuenta Corriente Premium,353
Usuario 8407,3163X,8903173,711,Cuenta Corriente Premium,181
Usuario 8408,2358X,3922724,520,Cuenta Corriente Premium,296
Usuario 8409,4376X,6911192,570,Cuenta Corriente Premium,163
Usuario 8410,8009X,5328905,899,Cuenta Corriente Premium,319
Usuario 8411,5169X,9482276,424,Cuenta Corriente Premium,391
Usuario 8412,2790X,14815625,679,Cuenta Corriente Premium,136
Usuario 8413,2511X,14111177,535,Cuenta Corriente Premium,382
Usuario 8414,5772X,14276218,461,Cuenta Corriente Premium,248
Usuario 8415,2595X,3132612,864,Cuenta Corriente Premium,96
Usuario 8416,7726X,6358829,396,Cuenta Corriente Premium,378
Usuario 8417,6553X,11484257,550,Cuenta Corriente Premium,13
Usuario 8418,5581X,7490575,648,Cuenta Corriente Premium,221
Usuario 8419,6461X,11816221,326,Cuenta Corriente Premium,351
Usuario 8420,9172X,1236625,829,Cuenta Corriente Premium,316
Usuario 8421,4182X,2636645,487,Cuenta Corriente Premium,81
Usuario 8422,4786X,14662446,428,Cuenta Corriente Premium,11
Usuario 8423,2766X,2263735,720,Cuenta Corriente Premium,252
Usuario 8424,7797X,2591645,519,Cuenta Corriente Premium,83
Usuario 8425,5190X,1653755,894,Cuenta Corriente Premium,239
Usuario 8426,5504X,13586545,675,Cuenta Corriente Premium,333
Usuario 8427,4724X,6519261,310,Cuenta Corriente Premium,18
Usuario 8428,4503X,5199781,336,Cuenta Corriente Premium,220
Usuario 8429,2233X,7037633,614,Cuenta Corriente Premium,315
Usuario 8430,7174X,14327200,767,Cuenta Corriente Premium,249
Usuario 8431,8562X,4129942,493,Cuenta Corriente Premium,316
Usuario 8432,9657X,2145804,663,Cuenta Corriente Premium,399
Usuario 8433,2044X,851833,530,Cuenta Corriente Premium,57
