Nombre_Cliente,ID_Asociado,Saldo_Cuenta,Score_DICOM_Simulado,Oferta_Comercial_Asignada,Dias_Desde_Ultima_Clave
Usuario 12421,4677X,2226462,646,Cuenta Corriente Premium,356
Usuario 12422,1397X,10111949,440,Cuenta Corriente Premium,237
Usuario 12423,2139X,7027708,551,Cuenta Corriente Premium,216
Usuario 12424,3114X,14273012,883,Cuenta Corriente Premium,118
Usuario 12425,5800X,6849594,369,Cuenta Corriente Premium,232
Usuario 12426,8787X,9338610,493,Cuenta Corriente Premium,99
Usuario 12427,8389X,9698917,755,Cuenta Corriente Premium,229
Usuario 12428,1871X,11533426,534,Cuenta Corriente Premium,281
Usuario 12429,1050X,88599,684,Cuenta Corriente Premium,296
Usuario 12430,7711X,10164577,503,Cuenta Corriente Premium,55
Usuario 12431,5314X,6281887,667,Cuenta Corriente Premium,189
Usuario 12432,6336X,12480336,393,Cuenta Corriente Premium,113
Usuario 12433,5173X,6361822,790,Cuenta Corriente Premium,4
Usuario 12434,7930X,8191008,866,Cuenta Corriente Premium,188
Usuario 12435,6313X,3967718,607,Cuenta Corriente Premium,158
Usuario 12436,2826X,13561583,801,Cuenta Corriente Premium,109
Usuario 12437,9283X,3214235,827,Cuenta Corriente Premium,351
Usuario 12438,3875X,6414785,629,Cuenta Corriente Premium,269
Usuario 12439,4799X,1473250,324,Cuenta Corriente Premium,333
Usuario 12440,9560X,14399436,554,Cuenta Corriente Premium,179
Usuario 12441,4020X,399867,887,Cuenta Corriente Premium,5
Usuario 12442,1430X,13638271,448,Cuenta Corriente Premium,216
Usuario 12443,3606X,6850601,534,Cuenta Corriente Premium,28
Usuario 12444,1524X,6197622,304,Cuenta Corriente Premium,380
Usuario 12445,1660X,12071312,665,Cuenta Corriente Premium,360
Usuario 12446,1235X,12499722,885,Cuenta Corriente Premium,51
Usuario 12447,3605X,5003396,599,Cuenta Corriente Premium,314
Usuario 12448,6701X,10674717,335,Cuenta Corriente Premium,259
Usuario 12449,1172X,13568673,572,Cuenta Corriente Premium,3
Usuario 12450,1374X,508291,470,Cuenta Corriente Premium,4
Usuario 12451,8387X,8076976,472,Cuenta Corriente Premium,128
Usuario 12452,6420X,4130193,868,Cuenta Corriente Premium,127
Usuario 12453,7051X,1134936,430,Cuenta Corriente Premium,376
Usuario 12454,5558X,3750118,892,Cuenta Corriente Premium,105
Usuario 12455,3111X,13183651,863,Cuenta Corriente Premium,234
Usuario 12456,9151X,13543968,301,Cuenta Corriente Premium,67
Usuario 12457,6365X,4095765,816,Cuenta Corriente Premium,159
Usuario 12458,8800X,134584,586,Cuenta Corriente Premium,207
Usuario 12459,7100X,5701015,710,Cuenta Corriente Premium,225
Usuario 12460,6488X,9049654,612,Cuenta Corriente Premium,324
Usuario 12461,2649X,2922502,714,Cuenta Corriente Premium,277
Usuario 12462,7413X,2687528,655,Cuenta Corriente Premium,87
Usuario 12463,8057X,12082076,877,Cuenta Corriente Premium,143
Usuario 12464,2449X,9232308,438,Cuenta Corriente Premium,27
Usuario 12465,1947X,10401646,822,Cuenta Corriente Premium,237
Usuario 12466,7102X,6813431,622,Cuenta Corriente Premium,382
Usuario 12467,2758X,9755034,569,Cuenta Corriente Premium,87
Usuario 12468,2058X,2418941,344,Cuenta Corriente Premium,10
Usuario 12469,7135X,9810410,574,Cuenta Corriente Premium,399
Usuario 12470,1039X,14520172,731,Cuenta Corriente Premium,257
Usuario 12471,6324X,5000695,626,Cuenta Corriente Premium,149
Usuario 12472,1702X,7675912,586,Cuenta Corriente Premium,368
Usuario 12473,1868X,14379132,877,Cuenta Corriente Premium,50
Usuario 12474,1365X,6354087,306,Cuenta Corriente Premium,155
Usuario 12475,1656X,5409286,579,Cuenta Corriente Premium,305
Usuario 12476,5162X,5737353,329,Cuenta Corriente Premium,306
Usuario 12477,6681X,11983110,377,Cuenta Corriente Premium,63
Usuario 12478,3543X,6353663,742,Cuenta Corriente Premium,386
Usuario 12479,7086X,12247290,308,Cuenta Corriente Premium,371
Usuario 12480,8541X,2838904,845,Cuenta Corriente Premium,331
Usuario 12481,6473X,5361244,381,Cuenta Corriente Premium,291
Usuario 12482,7975X,4389840,497,Cuenta Corriente Premium,66
Usuario 12483,7693X,5760319,512,Cuenta Corriente Premium,345
Usuario 12484,4838X,1935331,696,Cuenta Corriente Premium,148
Usuario 12485,4798X,5208810,336,Cuenta Corriente Premium,42
Usuario 12486,4873X,5536867,700,Cuenta Corriente Premium,365
Usuario 12487,5181X,7506408,844,Cuenta Corriente Premium,389
Usuario 12488,2078X,14486498,633,Cuenta Corriente Premium,199
Usuario 12489,4562X,10895000,620,Cuenta Corriente Premium,20
Usuario 12490,5432X,6782111,456,Cuenta Corriente Premium,139
Usuario 12491,9663X,8791200,452,Cuenta Corriente Premium,314
Usuario 12492,3574X,13113058,362,Cuenta Corriente Premium,287
Usuario 12493,2457X,4697033,735,Cuenta Corriente Premium,376
Usuario 12494,5363X,13519644,560,Cuenta Corriente Premium,159
Usuario 12495,4179X,8391781,789,Cuenta Corriente Premium,264
Usuario 12496,6853X,14291880,454,Cuenta Corriente Premium,9
Usuario 12497,9559X,9929544,484,Cuenta Corriente Premium,377
Usuario 12498,7189X,1459464,553,Cuenta Corriente Premium,8
Usuario 12499,7035X,6062565,337,Cuenta Corriente Premium,78
Usuario 12500,8213X,7842450,321,Cuenta Corriente Premium,269
Usuario 12501,1029X,5092588,558,Cuenta Corriente Premium,224
Usuario 12502,9910X,5324647,396,Cuenta Corriente Premium,2
Usuario 12503,1793X,11722016,432,Cuenta Corriente Premium,51
Usuario 12504,7103X,4166265,708,Cuenta Corriente Premium,303
Usuario 12505,7245X,12255779,415,Cuenta Corriente Premium,81
Usuario 12506,7374X,1263632,386,Cuenta Corriente Premium,148
Usuario 12507,7620X,12286683,872,Cuenta Corriente Premium,210
Usuario 12508,1158X,2317489,725,Cuenta Corriente Premium,49
Usuario 12509,3821X,3109173,677,Cuenta Corriente Premium,214
Usuario 12510,5053X,5402662,525,Cuenta Corriente Premium,96
Usuario 12511,4051X,1488692,802,Cuenta Corriente Premium,33
Usuario 12512,5668X,3137047,858,Cuenta Corriente Premium,221
Usuario 12513,2451X,301912,456,Cuenta Corriente Premium,193
Usuario 12514,7402X,9867717,401,Cuenta Corriente Premium,390
Usuario 12515,3972X,11473691,762,Cuenta Corriente Premium,315
Usuario 12516,3729X,5796076,842,Cuenta Corriente Premium,219
Usuario 12517,8185X,6168172,593,Cuenta Corriente Premium,272
Usuario 12518,6611X,12947258,748,Cuenta Corriente Premium,355
Usuario 12519,5799X,4113413,347,Cuenta Corriente Premium,19
Usuario 12520,4157X,11565683,626,Cuenta Corriente Premium,114
Usuario 12521,7435X,7547089,352,Cuenta Corriente Premium,398
Usuario 12522,3889X,14823765,714,Cuenta Corriente Premium,23
Usuario 12523,9969X,8189444,429,Cuenta Corriente Premium,56
Usuario 12524,3447X,5813725,874,Cuenta Corriente Premium,239
Usuario 12525,2242X,116773,813,Cuenta Corriente Premium,306
Usuario 12526,6519X,14330618,506,Cuenta Corriente Premium,378
Usuario 12527,5076X,4468771,326,Cuenta Corriente Premium,180
Usuario 12528,2858X,9768828,478,Cuenta Corriente Premium,142
Usuario 12529,7080X,3939980,624,Cuenta Corriente Premium,209
Usuario 12530,8902X,2024567,316,Cuenta Corriente Premium,178
Usuario 12531,2975X,8139668,320,Cuenta Corriente Premium,359
Usuario 12532,6180X,13011801,384,Cuenta Corriente Premium,147
Usuario 12533,2378X,10460925,660,Cuenta Corriente Premium,117
Usuario 12534,5611X,11063102,513,Cuenta Corriente Premium,372
Usuario 12535,8206X,12793149,335,Cuenta Corriente Premium,242
Usuario 12536,5599X,7878687,565,Cuenta Corriente Premium,154
Usuario 12537,5406X,8201130,864,Cuenta Corriente Premium,131
Usuario 12538,3837X,11919629,659,Cuenta Corriente Premium,261
Usuario 12539,9529X,3174197,519,Cuenta Corriente Premium,48
Usuario 12540,4964X,10069042,844,Cuenta Corriente Premium,306
Usuario 12541,7443X,5928965,800,Cuenta Corriente Premium,96
Usuario 12542,3437X,4667836,531,Cuenta Corriente Premium,186
Usuario 12543,5239X,10659596,416,Cuenta Corriente Premium,377
Usuario 12544,5259X,12326619,788,Cuenta Corriente Premium,211
Usuario 12545,3365X,13183974,548,Cuenta Corriente Premium,318
Usuario 12546,9649X,14801962,668,Cuenta Corriente Premium,236
Usuario 12547,6627X,10939603,826,Cuenta Corriente Premium,16
Usuario 12548,6736X,13684407,531,Cuenta Corriente Premium,128
Usuario 12549,1464X,5634328,756,Cuenta Corriente Premium,276
Usuario 12550,2462X,3612589,837,Cuenta Corriente Premium,82
Usuario 12551,3130X,8030975,817,Cuenta Corriente Premium,76
Usuario 12552,7898X,11139690,328,Cuenta Corriente Premium,362
Usuario 12553,2893X,9285423,429,Cuenta Corriente Premium,238
Usuario 12554,7558X,9075257,341,Cuenta Corriente Premium,71
Usuario 12555,3150X,6734895,687,Cuenta Corriente Premium,324
Usuario 12556,1612X,13640326,594,Cuenta Corriente Premium,142
Usuario 12557,2108X,6275285,561,Cuenta Corriente Premium,393
Usuario 12558,5008X,9333048,481,Cuenta Corriente Premium,22
Usuario 12559,2929X,4756188,569,Cuenta Corriente Premium,201
Usuario 12560,1355X,13306429,885,Cuenta Corriente Premium,388
Usuario 12561,3067X,8726517,609,Cuenta Corriente Premium,112
Usuario 12562,2897X,12625198,795,Cuenta Corriente Premium,49
Usuario 12563,1903X,2684626,635,Cuenta Corriente Premium,380
Usuario 12564,6000X,10589371,821,Cuenta Corriente Premium,227
Usuario 12565,4152X,7333174,431,Cuenta Corriente Premium,268
Usuario 12566,3969X,8661861,619,Cuenta Corriente Premium,198
Usuario 12567,9524X,9014235,838,Cuenta Corriente Premium,78
Usuario 12568,6194X,6402854,466,Cuenta Corriente Premium,114
Usuario 12569,4148X,14863362,377,Cuenta Corriente Premium,122
Usuario 12570,2090X,3031852,374,Cuenta Corriente Premium,256
Usuario 12571,4976X,5423600,307,Cuenta Corriente Premium,400
Usuario 12572,8759X,680624,641,Cuenta Corriente Premium,69
Usuario 12573,5920X,8088237,395,Cuenta Corriente Premium,20
Usuario 12574,1034X,3526050,513,Cuenta Corriente Premium,248
Usuario 12575,6309X,11802801,569,Cuenta Corriente Premium,369
Usuario 12576,6298X,13395032,822,Cuenta Corriente Premium,180
Usuario 12577,4048X,11681187,768,Cuenta Corriente Premium,168
Usuario 12578,6434X,1464645,636,Cuenta Corriente Premium,127
Usuario 12579,9286X,7257445,880,Cuenta Corriente Premium,205
Usuario 12580,2700X,10815508,556,Cuenta Corriente Premium,117
Usuario 12581,6915X,2324161,585,Cuenta Corriente Premium,308
Usuario 12582,6099X,10528369,337,Cuenta Corriente Premium,196
Usuario 12583,5272X,11224288,831,Cuenta Corriente Premium,261
Usuario 12584,4390X,8906135,515,Cuenta Corriente Premium,356
Usuario 12585,4254X,8864356,416,Cuenta Corriente Premium,387
Usuario 12586,8325X,14415217,486,Cuenta Corriente Premium,13
Usuario 12587,2540X,13642270,699,Cuenta Corriente Premium,382
Usuario 12588,6642X,4271937,740,Cuenta Corriente Premium,146
Usuario 12589,4070X,7952844,753,Cuenta Corriente Premium,314
Usuario 12590,6196X,7626111,565,Cuenta Corriente Premium,4
Usuario 12591,7538X,5624883,450,Cuenta Corriente Premium,23
Usuario 12592,1413X,10303818,655,Cuenta Corriente Premium,303
Usuario 12593,8447X,2866412,677,Cuenta Corriente Premium,398
Usuario 12594,8363X,8703441,543,Cuenta Corriente Premium,275
Usuario 12595,8356X,746107,307,Cuenta Corriente Premium,177
Usuario 12596,4842X,4869532,814,Cuenta Corriente Premium,153
Usuario 12597,7455X,5108564,503,Cuenta Corriente Premium,229
Usuario 12598,7508X,1757242,339,Cuenta Corriente Premium,283
Usuario 12599,7246X,5693747,698,Cuenta Corriente Premium,320
Usuario 12600,9786X,13366141,521,Cuenta Corriente Premium,91
Usuario 12601,2712X,10484700,896,Cuenta Corriente Premium,43
Usuario 12602,5551X,10200915,507,Cuenta Corriente Premium,18
Usuario 12603,9858X,247742,449,Cuenta Corriente Premium,246
Usuario 12604,6006X,2959903,496,Cuenta Corriente Premium,173
Usuario 12605,3069X,2486360,424,Cuenta Corriente Premium,290
Usuario 12606,8043X,7248026,305,Cuenta Corriente Premium,75
Usuario 12607,5503X,9334321,511,Cuenta Corriente Premium,101
Usuario 12608,5153X,11830231,442,Cuenta Corriente Premium,167
Usuario 12609,6985X,6588299,381,Cuenta Corriente Premium,6
Usuario 12610,9552X,11482431,547,Cuenta Corriente Premium,247
Usuario 12611,7128X,7894861,714,Cuenta Corriente Premium,90
Usuario 12612,8582X,2787546,369,Cuenta Corriente Premium,216
Usuario 12613,3322X,14246003,396,Cuenta Corriente Premium,354
Usuario 12614,5740X,13929606,878,Cuenta Corriente Premium,342
Usuario 12615,2063X,11932634,450,Cuenta Corriente Premium,222
Usuario 12616,3671X,847203,805,Cuenta Corriente Premium,201
Usuario 12617,2165X,5288844,849,Cuenta Corriente Premium,125
Usuario 12618,5852X,6416582,587,Cuenta Corriente Premium,68
Usuario 12619,8088X,11245968,647,Cuenta Corriente Premium,180
Usuario 12620,5829X,10832271,762,Cuenta Corriente Premium,286
Usuario 12621,6943X,6818946,641,Cuenta Corriente Premium,223
Usuario 12622,5865X,5496628,599,Cuenta Corriente Premium,85
Usuario 12623,9165X,5883340,698,Cuenta Corriente Premium,43
Usuario 12624,8711X,9923181,370,Cuenta Corriente Premium,102
Usuario 12625,9571X,564892,599,Cuenta Corriente Premium,340
Usuario 12626,8180X,4603630,536,Cuenta Corriente Premium,354
Usuario 12627,1633X,7433957,305,Cuenta Corriente Premium,100
Usuario 12628,1633X,12068520,546,Cuenta Corriente Premium,399
Usuario 12629,9824X,1277472,854,Cuenta Corriente Premium,321
Usuario 12630,8596X,1649478,845,Cuenta Corriente Premium,59
Usuario 12631,6204X,6750469,555,Cuenta Corriente Premium,231
Usuario 12632,5265X,12250338,519,Cuenta Corriente Premium,336
Usuario 12633,3851X,11003466,618,Cuenta Corriente Premium,141
Usuario 12634,8654X,8726408,331,Cuenta Corriente Premium,200
Usuario 12635,4231X,5738905,368,Cuenta Corriente Premium,246
Usuario 12636,4646X,5782196,523,Cuenta Corriente Premium,90
Usuario 12637,2979X,4840866,780,Cuenta Corriente Premium,281
Usuario 12638,2365X,9949007,647,Cuenta Corriente Premium,398
Usuario 12639,8991X,5890526,720,Cuenta Corriente Premium,129
Usuario 12640,2410X,2269821,695,Cuenta Corriente Premium,43
Usuario 12641,3219X,8435811,677,Cuenta Corriente Premium,76
Usuario 12642,9960X,3984136,359,Cuenta Corriente Premium,31
Usuario 12643,2148X,14444618,749,Cuenta Corriente Premium,302
Usuario 12644,4493X,4044481,563,Cuenta Corriente Premium,71
Usuario 12645,7943X,10490900,810,Cuenta Corriente Premium,307
Usuario 12646,8197X,13916366,768,Cuenta Corriente Premium,126
Usuario 12647,1552X,14890824,689,Cuenta Corriente Premium,378
Usuario 12648,5570X,7269050,799,Cuenta Corriente Premium,48
Usuario 12649,2143X,991902,743,Cuenta Corriente Premium,305
Usuario 12650,1284X,6754417,331,Cuenta Corriente Premium,43
Usuario 12651,7592X,6053195,864,Cuenta Corriente Premium,114
Usuario 12652,7061X,6358813,466,Cuenta Corriente Premium,43
Usuario 12653,2235X,10161464,672,Cuenta Corriente Premium,21
Usuario 12654,3315X,12235768,433,Cuenta Corriente Premium,165
Usuario 12655,6624X,13746635,795,Cuenta Corriente Premium,228
Usuario 12656,1112X,1271079,425,Cuenta Corriente Premium,206
Usuario 12657,9944X,2428658,355,Cuenta Corriente Premium,74
Usuario 12658,8140X,1181937,573,Cuenta Corriente Premium,9
Usuario 12659,4560X,13293403,822,Cuenta Corriente Premium,327
Usuario 12660,2100X,13119102,842,Cuenta Corriente Premium,394
Usuario 12661,2366X,619518,467,Cuenta Corriente Premium,300
Usuario 12662,7795X,14579058,814,Cuenta Corriente Premium,352
Usuario 12663,8570X,11931482,725,Cuenta Corriente Premium,153
Usuario 12664,2302X,11570184,485,Cuenta Corriente Premium,219
Usuario 12665,9934X,9951781,674,Cuenta Corriente Premium,199
Usuario 12666,3586X,10969635,666,Cuenta Corriente Premium,89
Usuario 12667,5941X,10619083,588,Cuenta Corriente Premium,149
Usuario 12668,3619X,10002528,416,Cuenta Corriente Premium,189
Usuario 12669,7681X,3189629,564,Cuenta Corriente Premium,185
Usuario 12670,3689X,4670652,683,Cuenta Corriente Premium,48
Usuario 12671,3446X,768370,362,Cuenta Corriente Premium,262
Usuario 12672,3872X,8996573,802,Cuenta Corriente Premium,254
Usuario 12673,7801X,11604095,860,Cuenta Corriente Premium,274
Usuario 12674,9221X,8696396,397,Cuenta Corriente Premium,121
Usuario 12675,5459X,129609,672,Cuenta Corriente Premium,71
Usuario 12676,8060X,9892990,392,Cuenta Corriente Premium,209
Usuario 12677,5268X,4673116,643,Cuenta Corriente Premium,36
Usuario 12678,2105X,13871163,518,Cuenta Corriente Premium,373
Usuario 12679,5508X,5607557,749,Cuenta Corriente Premium,274
Usuario 12680,5428X,1961737,469,Cuenta Corriente Premium,166
Usuario 12681,1312X,2783587,428,Cuenta Corriente Premium,285
Usuario 12682,4933X,10311432,397,Cuenta Corriente Premium,215
Usuario 12683,3397X,4186793,505,Cuenta Corriente Premium,273
Usuario 12684,3777X,11460083,833,Cuenta Corriente Premium,164
Usuario 12685,2770X,7511386,688,Cuenta Corriente Premium,161
Usuario 12686,8989X,10107871,500,Cuenta Corriente Premium,209
Usuario 12687,3048X,8063181,362,Cuenta Corriente Premium,224
Usuario 12688,4665X,6859980,405,Cuenta Corriente Premium,102
Usuario 12689,1263X,12142126,578,Cuenta Corriente Premium,1
Usuario 12690,1199X,12781961,836,Cuenta Corriente Premium,71
Usuario 12691,1506X,14538419,416,Cuenta Corriente Premium,281
Usuario 12692,1862X,10503194,858,Cuenta Corriente Premium,56
Usuario 12693,3395X,1712717,620,Cuenta Corriente Premium,55
Usuario 12694,7292X,12271956,371,Cuenta Corriente Premium,170
Usuario 12695,1563X,14034596,795,Cuenta Corriente Premium,145
Usuario 12696,7979X,5283542,691,Cuenta Corriente Premium,399
Usuario 12697,1395X,2709769,642,Cuenta Corriente Premium,200
Usuario 12698,5296X,407423,705,Cuenta Corriente Premium,98
Usuario 12699,7966X,5590861,496,Cuenta Corriente Premium,142
Usuario 12700,9970X,2288251,853,Cuenta Corriente Premium,117
Usuario 12701,9017X,12085494,864,Cuenta Corriente Premium,84
Usuario 12702,2360X,13906249,418,Cuenta Corriente Premium,387
Usuario 12703,8912X,7226984,309,Cuenta Corriente Premium,201
Usuario 12704,4587X,13560439,490,Cuenta Corriente Premium,335
Usuario 12705,1890X,3174341,787,Cuenta Corriente Premium,335
Usuario 12706,7775X,9300704,671,Cuenta Corriente Premium,146
Usuario 12707,2786X,6550947,660,Cuenta Corriente Premium,254
Usuario 12708,5397X,7800823,805,Cuenta Corriente Premium,216
Usuario 12709,1970X,1166504,379,Cuenta Corriente Premium,284
Usuario 12710,1063X,7327783,468,Cuenta Corriente Premium,374
Usuario 12711,4439X,1315072,505,Cuenta Corriente Premium,76
Usuario 12712,8246X,14558687,871,Cuenta Corriente Premium,325
Usuario 12713,9054X,11028171,443,Cuenta Corriente Premium,55
Usuario 12714,6009X,14927128,716,Cuenta Corriente Premium,397
Usuario 12715,8169X,504857,640,Cuenta Corriente Premium,129
Usuario 12716,4283X,13359451,359,Cuenta Corriente Premium,354
Usuario 12717,9655X,13360669,309,Cuenta Corriente Premium,355
Usuario 12718,2546X,1768642,631,Cuenta Corriente Premium,42
Usuario 12719,7209X,10763009,517,Cuenta Corriente Premium,143
Usuario 12720,6015X,11160625,691,Cuenta Corriente Premium,262
Usuario 12721,4885X,8741065,528,Cuenta Corriente Premium,264
Usuario 12722,4381X,7301105,645,Cuenta Corriente Premium,391
Usuario 12723,1218X,7753673,719,Cuenta Corriente Premium,206
Usuario 12724,8391X,12601281,586,Cuenta Corriente Premium,103
Usuario 12725,8990X,7829876,627,Cuenta Corriente Premium,347
Usuario 12726,1193X,3548704,448,Cuenta Corriente Premium,180
Usuario 12727,9078X,12942493,632,Cuenta Corriente Premium,222
Usuario 12728,3556X,12800131,507,Cuenta Corriente Premium,24
Usuario 12729,3385X,6341260,854,Cuenta Corriente Premium,192
Usuario 12730,3520X,3162576,570,Cuenta Corriente Premium,168
Usuario 12731,7607X,1014913,423,Cuenta Corriente Premium,191
Usuario 12732,6752X,5772962,558,Cuenta Corriente Premium,57
Usuario 12733,4776X,426316,749,Cuenta Corriente Premium,289
Usuario 12734,8540X,289682,544,Cuenta Corriente Premium,7
Usuario 12735,6137X,2147590,406,Cuenta Corriente Premium,383
